550GL001,0,"机械设计制造及其自动化[201-7]班,车辆工程[201-3]班,材料成型及控制工程[201-4]班,能源与动力工程[201-3]班",120.0,肖岚:肖水明,理学院
550GL001,0,"机械设计制造及其自动化[201-7]班,车辆工程[201-3]班,材料成型及控制工程[201-4]班,能源与动力工程[201-3]班",113.0,刘崧:胡正光,理学院
550GL001,0,"材料类[201-7]班,电气工程及其自动化[201-3]班,电子信息类[201-8]班",95.0,朱向洪:赵勇,理学院
550GL001,0,"材料类[201-7]班,电子信息类[201-8]班,电气工程及其自动化[201-3]班",111.0,阮小军:雷江涛,理学院
550GL005,0,药学[201-2]班,84.0,徐雪春:朱传喜,理学院
550GL005,0,药学[203-4]班,80.0,樊树萍:陈华斌,理学院
550GL005,0,临床医学2011班,56.0,赵书毅,理学院
550GL005,0,"临床医学209班,临床医学2010班",97.0,邱天珍:辛勇,理学院
550GL005,0,"医学检验技术201班,基础医学201班",79.0,王洪:王同标,理学院
550GL005,0,"口腔医学201班,康复治疗学201班",94.0,全祖赐:吴峯,理学院
550GL005,0,预防医学[201-2]班,124.0,袁吉仁:代国红,理学院
550GL005,0,临床医学（留学生）201班,49.0,谢爱芳,理学院
550GL005,0,临床医学（留学生）202班,72.0,付海平:武林,理学院
550GL005,0,麻醉学[201-2]班,104.0,陈文财:邓新发,理学院
550GL005,0,医学影像学[201-2]班,104.0,王仲平:钱玉忠,理学院
550GL005,0,"儿科学201班,眼视光医学201班",98.0,董秋仙:曹廷彬,理学院
550GL005,0,"临床医学（卓越眼科）201班,临床医学（卓越临床）[201-2]班,临床医学（创新实验班）201班",95.0,孙吉江:尹洪位,理学院
510GY017,1,"法学类[201-4]班,管理科学与工程类[201-4]班,机械设计制造及其自动化[201-7]班,车辆工程[201-3]班,材料成型及控制工程[201-4]班,能源与动力工程[201-3]班",37.0,刘庆华,大学英语
510GY017,1,"法学类[201-4]班,管理科学与工程类[201-4]班,机械设计制造及其自动化[201-7]班,车辆工程[201-3]班,材料成型及控制工程[201-4]班,能源与动力工程[201-3]班",38.0,汪海燕,大学英语
510GY017,1,"水利水电工程[201-2]班,应用心理学[201-2]班,土木类[201-8]班,公共管理类[201-5]班,工程力学201班,建筑类[201-3]班,公共关系学[201-2]班,化学类[201-5]班",39.0,张凤玲,大学英语
510GY017,1,"经济学（新结构经济学实验班）201班,数学类[201-3]班,金融学[201-3]班,物理学类[201-3]班,会计学[201-2]班,金融数学[201-2]班,会计学（国际会计师ACCA）[201-2]班,工商管理[201-4]班,经济学[201-3]班,工业工程[201-2]班,旅游管理类[201-3]班",45.0,张奕洁,大学英语
510GY017,1,"经济学（新结构经济学实验班）201班,数学类[201-3]班,金融学[201-3]班,物理学类[201-3]班,会计学[201-2]班,金融数学[201-2]班,会计学（国际会计师ACCA）[201-2]班,工商管理[201-4]班,经济学[201-3]班,工业工程[201-2]班,旅游管理类[201-3]班",42.0,汪溢,大学英语
510GY017,1,"经济学（新结构经济学实验班）201班,数学类[201-3]班,金融学[201-3]班,物理学类[201-3]班,会计学[201-2]班,金融数学[201-2]班,会计学（国际会计师ACCA）[201-2]班,工商管理[201-4]班,经济学[201-3]班,工业工程[201-2]班,旅游管理类[201-3]班",31.0,黄霞,大学英语
510GY017,1,"材料类[201-7]班,食品科学与工程类[201-6]班,生物工程[201-2]班,哲学[201-2]班,历史学[201-2]班,高等研究院本硕实验班201班,中国语言文学类[201-5]班,汉语言文学（国学班）201班,档案学201班,高等研究院稀土实验班201班",38.0,闻俊红,大学英语
510GY017,1,"材料类[201-7]班,食品科学与工程类[201-6]班,生物工程[201-2]班,哲学[201-2]班,历史学[201-2]班,高等研究院本硕实验班201班,中国语言文学类[201-5]班,汉语言文学（国学班）201班,档案学201班,高等研究院稀土实验班201班",42.0,吴娟,大学英语
510GY017,1,"材料类[201-7]班,食品科学与工程类[201-6]班,哲学[201-2]班,生物工程[201-2]班,历史学[201-2]班,高等研究院本硕实验班201班,中国语言文学类[201-5]班,汉语言文学（国学班）201班,档案学201班,高等研究院稀土实验班201班",39.0,赵淑萍,大学英语
510GY017,1,"药学[201-4]班,儿科学201班,口腔医学201班,护理学[201-2]班",55.0,周毅军,大学英语
510GY017,1,"医学检验技术201班,基础医学201班,预防医学[201-2]班,康复治疗学201班,智能医学工程201班,眼视光医学201班",52.0,徐士璐,大学英语
510GY017,1,"水利水电工程[201-2]班,应用心理学[201-2]班,土木类[201-8]班,公共管理类[201-5]班,工程力学201班,建筑类[201-3]班,化学类[201-5]班,公共关系学[201-2]班",37.0,朱娅蓉,大学英语
510GY017,1,"法学类[201-4]班,管理科学与工程类[201-4]班,机械设计制造及其自动化[201-7]班,车辆工程[201-3]班,材料成型及控制工程[201-4]班,能源与动力工程[201-3]班",38.0,古中美,大学英语
J5420S0003,0,工商管理（中法实验班）191班,29.0,胥小丽,经管学院
J5420S0003,0,会计学（国际会计师ACCA）191班,19.0,温湖炜,经管学院
J5420S0003,0,会计学（国际会计师ACCA）192班,23.0,黄伟伟,经管学院
J5420S0003,0,国际商务（跨境电子商务）191班,26.0,刘晓农,经管学院
J5420S0003,0,工商管理（企业管理）191班,34.0,彭继增,经管学院
J5420S0003,0,工商管理（营销管理）191班,31.0,郭有钦,经管学院
J5420S0003,0,国际商务（商务英语）191班,34.0,王玉帅,经管学院
J5420S0003,0,会计学（公司理财）191班,31.0,刘文琦,经管学院
J5420S0003,0,国际商务（跨境电子商务）192班,25.0,刘敏,经管学院
J5420S0003,0,工商管理（创业管理）191班,30.0,傅颖,经管学院
J5420S0003,0,会计学（注册会计师）191班,37.0,徐新华,经管学院
Z521KX4007,1,音乐学（音乐剧）185班,4.0,王欣,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,2.0,胡福军,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,2.0,郑益鲲,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,1.0,涂欢,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,2.0,顾楠华,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,1.0,彭欣,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,1.0,王俊,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,4.0,万蓓,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,3.0,江潞,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,1.0,沙沙,艺术学院
Z521KX4007,1,音乐学（音乐剧）185班,3.0,李建华,艺术学院
421ZP019,2,护理学201班,39.0,吕诚,医学院
421ZP019,2,护理学202班,40.0,祝高春,医学院
421ZP019,2,药学204班,41.0,华萍,医学院
421ZP019,2,药学201班,47.0,王月,医学院
421ZP019,2,药学202班,41.0,付莹,医学院
421ZP019,2,药学203班,40.0,江晓华,医学院
421ZP019,2,医学检验技术201班,54.0,汤蕾,医学院
421ZP019,2,预防医学201班,62.0,李健:孙作为,医学院
421ZP019,2,预防医学202班,62.0,罗俊明:周莹,医学院
421ZP019,2,智能医学工程201班,32.0,雷恩骏,医学院
605ZP001,2,土木类206班,29.0,张红,建筑工程学院
605ZP001,2,土木类[207-8]班,63.0,姚赯:谢敏,建筑工程学院
605ZP001,2,土木类[203-4]班,60.0,杜小林:肖君,建筑工程学院
605ZP001,2,土木类[201-2]班,63.0,赵志青:周志仪,建筑工程学院
605ZP001,2,环境科学与工程类204班,34.0,汤海林,建筑工程学院
605ZP001,2,环境科学与工程类201班,31.0,罗建亮,建筑工程学院
605ZP001,2,环境科学与工程类203班,34.0,曾国华,建筑工程学院
605ZP001,2,环境科学与工程类205班,35.0,贾卓,建筑工程学院
605ZP001,2,环境科学与工程类202班,33.0,彭冬根,建筑工程学院
605ZP001,2,土木类205班,32.0,赵抚民,建筑工程学院
590GL005,2,"车辆工程203班,能源与动力工程203班",63.0,胡贇:刘泽文,机电学院
590GL005,2,能源与动力工程[201-2]班,91.0,江春喜:马春阳,机电学院
590GL005,2,车辆工程[201-2]班,72.0,陆振宇:陆远,机电学院
590GL005,2,材料成型及控制工程[201-2]班,77.0,胡莹:刘旭波,机电学院
590GL005,2,材料成型及控制工程[203-4]班,65.0,胡瑢华:吴晓建,机电学院
590GL005,2,机械设计制造及其自动化207班,32.0,余桂英,机电学院
590GL005,2,机械设计制造及其自动化[205-6]班,56.0,叶寒,机电学院
590GL005,2,机械设计制造及其自动化[201-2]班,60.0,张文钰:贾剑平,机电学院
590GL005,2,机械设计制造及其自动化[203-4]班,59.0,肖承地,机电学院
590GL005,2,过程装备与控制工程[201-2]班,62.0,毛志伟:曾文,机电学院
