,ci_course_no,test_time,ci_class_name,ci_student_number,ci_teacher_name,cr_name,cr_building
41,T5130F4001,0,"信息管理与信息系统192班,电子商务192班",30,-1,教111,教学主楼
42,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班,2019级前湖学院综合实验班",28,-1,教111,教学主楼
43,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班",35,-1,教111,教学主楼
44,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班",34,-1,教111,教学主楼
45,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班",32,-1,教111,教学主楼
46,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班",37,-1,教111,教学主楼
47,T5130F4001,0,"电子信息类194班,电子信息类195班",31,-1,教111,教学主楼
48,T5130F4001,0,电子信息类191班,32,-1,教111,教学主楼
49,T5130F4001,0,电子信息类192班,35,-1,教111,教学主楼
50,T5130F4001,0,"电子信息类191班,电子信息类193班",29,-1,教111,教学主楼
51,T5130F4001,0,"电子信息类191班,电子信息类191班,电子信息类192班,电子信息类193班,电子信息类194班",30,-1,教111,教学主楼
52,T5130F4001,0,电子信息类196班,31,-1,教111,教学主楼
53,T5130F4001,0,"电子信息类191班,电子信息类192班,电子信息类193班,电子信息类194班,电子信息类195班,电子信息类196班",31,-1,教111,教学主楼
54,T5130F4001,0,"材料成型及控制工程191班,材料成型及控制工程192班,材料成型及控制工程193班,材料成型及控制工程194班,材料成型及控制工程195班",34,-1,教111,教学主楼
55,T5130F4001,0,"材料成型及控制工程191班,材料成型及控制工程192班,材料成型及控制工程193班,材料成型及控制工程194班,材料成型及控制工程195班",34,-1,教111,教学主楼
56,T5130F4001,0,"材料成型及控制工程191班,材料成型及控制工程192班,材料成型及控制工程193班,材料成型及控制工程194班,材料成型及控制工程195班",33,-1,教111,教学主楼
57,T5130F4001,0,机械设计制造及其自动化195班,28,-1,教111,教学主楼
58,T5130F4001,0,机械设计制造及其自动化197班,32,-1,教111,教学主楼
59,T5130F4001,0,机械设计制造及其自动化194班,27,-1,教111,教学主楼
60,T5130F4001,0,机械设计制造及其自动化191班,31,-1,教111,教学主楼
61,T5130F4001,0,机械设计制造及其自动化193班,23,-1,教111,教学主楼
62,T5130F4001,0,"建筑学191班,建筑学192班,工程力学191班,城乡规划191班",31,-1,教111,教学主楼
63,T5130F4001,0,"建筑学191班,建筑学192班,工程力学191班,城乡规划191班",31,-1,教111,教学主楼
64,T5130F4001,0,"建筑学191班,建筑学192班,工程力学191班,城乡规划191班",30,-1,教111,教学主楼
65,T5130F4001,0,"产品设计（工业产品设计）191班,视觉传达（品牌设计）192班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",32,-1,教111,教学主楼
66,T5130F4001,0,"产品设计（工业产品设计）191班,视觉传达（品牌设计）192班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",32,-1,教111,教学主楼
67,T5130F4001,0,"产品设计（工业产品设计）191班,视觉传达（品牌设计）192班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",29,-1,教111,教学主楼
68,T5130F4001,0,"视觉传达（品牌设计）192班,产品设计（工业产品设计）191班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",32,-1,教111,教学主楼
69,T5130F4001,0,"产品设计（工业产品设计）191班,视觉传达（品牌设计）192班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",32,-1,教111,教学主楼
70,T5130F4001,0,"产品设计（工业产品设计）191班,视觉传达（品牌设计）192班,环境设计（室内设计）191班,视觉传达（包装设计）193班,环境设计（景观设计）192班,视觉传达（广告设计）191班,产品设计（建筑产品设计）192班",32,-1,教111,教学主楼
71,T5130F4001,0,"广播电视编导191班,广播电视编导192班,播音与主持艺术191班,播音与主持艺术192班",33,-1,教111,教学主楼
72,T5130F4001,0,"广播电视编导191班,广播电视编导192班,播音与主持艺术191班,播音与主持艺术192班",30,-1,教111,教学主楼
73,T5130F4001,0,"服装与服饰设计191班,绘画（油画方向）191班,动画191班,动画192班,绘画（综合材料造型）192班",31,-1,教111,教学主楼
74,T5130F4001,0,"服装与服饰设计191班,绘画（油画方向）191班,动画191班,动画192班,绘画（综合材料造型）192班",29,-1,教111,教学主楼
75,T5130F4001,0,"服装与服饰设计191班,绘画（油画方向）191班,动画191班,动画192班,绘画（综合材料造型）192班",29,-1,教111,教学主楼
76,T5130F4001,0,"服装与服饰设计191班,绘画（油画方向）191班,动画191班,动画192班,绘画（综合材料造型）192班",27,-1,教113,教学主楼
77,T5130F4001,0,"法学类191班,法学类192班,法学191班,法学192班",31,-1,教113,教学主楼
78,T5130F4001,0,"法学类191班,法学191班",30,-1,教113,教学主楼
79,T5130F4001,0,"法学类193班,法学193班,知识产权191班",31,-1,教113,教学主楼
80,T5130F4001,0,"法学类191班,法学类192班,法学类193班,法学类194班,法学191班,法学192班,法学193班,知识产权191班,法学（卓越法律人才）194班",27,-1,教113,教学主楼
81,T5130F4001,0,计算机类194班,31,-1,教113,教学主楼
82,T5130F4001,0,计算机类192班,33,-1,教113,教学主楼
83,T5130F4001,0,计算机类195班,32,-1,教113,教学主楼
84,T5130F4001,0,计算机类196班,32,-1,教113,教学主楼
85,T5130F4001,0,计算机类193班,34,-1,教113,教学主楼
86,T5130F4001,0,机械设计制造及其自动化196班,26,-1,教113,教学主楼
87,T5130F4001,0,"生物科学类191班,生物科学类192班,生物科学类193班,生物科学类194班,生物科学类195班,生物科学类196班,生物科学191班,生物科学192班,水产养殖学（卓越）191班,生物技术191班,生物技术192班,生态学191班",34,-1,教113,教学主楼
88,T5130F4001,0,化学类192班,28,-1,教113,教学主楼
89,T5130F4001,0,化学类193班,30,-1,教113,教学主楼
90,T5130F4001,0,化学类194班,32,-1,教113,教学主楼
91,T5130F4001,0,化学类195班,30,-1,教113,教学主楼
92,T5130F4001,0,"电气工程及其自动化191班,测控技术与仪器192班",29,-1,教113,教学主楼
93,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",29,-1,教113,教学主楼
94,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",29,-1,教113,教学主楼
95,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",29,-1,教113,教学主楼
96,T5130F4001,0,"自动化191班,自动化192班,自动化193班,电气工程及其自动化191班,电气工程及其自动化192班,电气工程及其自动化193班,测控技术与仪器191班,测控技术与仪器192班,2019级本硕实验班",30,-1,教113,教学主楼
