630811802,播音与主持艺术182班,前湖校区,新闻与传播学院,播音与主持艺术,,,2018,63081,21,21,,,是,播音与主持艺术,,学科门类：艺术学
630211701,新闻学171班,前湖校区,新闻与传播学院,新闻学,普通本科,,2017,63021,28,27,,,是,新闻学,,学科门类：文学
630211702,新闻学172班,前湖校区,新闻与传播学院,新闻学,普通本科,,2017,63021,28,28,,,是,新闻学,,学科门类：文学
630211703,新闻学173班,前湖校区,新闻与传播学院,新闻学,普通本科,,2017,63021,29,29,,,是,新闻学,,学科门类：文学
630311701,广播电视学171班,前湖校区,新闻与传播学院,广播电视学,,,2017,63031,31,31,,,是,广播电视学,,学科门类：文学
630311702,广播电视学172班,前湖校区,新闻与传播学院,广播电视学,,,2017,63031,30,30,,,是,广播电视学,,学科门类：文学
630411701,广告学171班,前湖校区,新闻与传播学院,广告学,普通本科,,2017,63041,27,27,,,是,广告学,,学科门类：文学
630411702,广告学172班,前湖校区,新闻与传播学院,广告学,普通本科,,2017,63041,28,28,,,是,广告学,,学科门类：文学
630411703,广告学173班,前湖校区,新闻与传播学院,广告学,普通本科,,2017,63041,28,28,,,是,广告学,,学科门类：文学
630711701,广播电视编导171班,前湖校区,新闻与传播学院,广播电视编导,,,2017,63071,25,25,,,是,,,学科门类：艺术学
630711702,广播电视编导172班,前湖校区,新闻与传播学院,广播电视编导,,,2017,63071,22,22,,,是,,,学科门类：艺术学
630811701,播音与主持艺术171班,前湖校区,新闻与传播学院,播音与主持艺术,,,2017,63081,29,28,,,是,播音与主持艺术,,学科门类：艺术学
630811702,播音与主持艺术172班,前湖校区,新闻与传播学院,播音与主持艺术,,,2017,63081,28,28,,,是,播音与主持艺术,,学科门类：艺术学
510112001,英语201班,前湖校区,外国语学院,英语,普通本科,,2020,51011,27,27,,,是,英语,,学科门类：文学
510112002,英语202班,前湖校区,外国语学院,英语,普通本科,,2020,51011,28,26,,,是,英语,,学科门类：文学
510112003,英语203班,前湖校区,外国语学院,英语,普通本科,,2020,51011,34,26,,,是,英语,,学科门类：文学
510112004,英语（英日）201班,前湖校区,外国语学院,英语,普通本科,,2020,51011,29,29,,,是,英语,,学科门类：文学
510112005,英语（英西）201班,前湖校区,外国语学院,英语,普通本科,,2020,51011,13,13,,,是,英语,,学科门类：文学
510212001,俄语201班,前湖校区,外国语学院,俄语,普通本科,,2020,51021,14,15,,,是,俄语,,学科门类：文学
510312001,德语201班,前湖校区,外国语学院,德语,普通本科,,2020,51031,24,24,,,是,德语,,学科门类：文学
510412001,法语201班,前湖校区,外国语学院,法语,普通本科,,2020,51041,25,25,,,是,法语,,学科门类：文学
510512001,西班牙语201班,前湖校区,外国语学院,西班牙语,普通本科,,2020,51051,24,24,,,是,西班牙语,,学科门类：文学
510612001,日语201班,前湖校区,外国语学院,日语,普通本科,,2020,51061,26,25,,,是,日语,,学科门类：文学
510612002,日语202班,前湖校区,外国语学院,日语,普通本科,,2020,51061,26,26,,,是,日语,,学科门类：文学
510111901,英语191班,前湖校区,外国语学院,英语,普通本科,,2019,51011,28,28,,,是,英语,,学科门类：文学
510111902,英语192班,前湖校区,外国语学院,英语,普通本科,,2019,51011,26,26,,,是,英语,,学科门类：文学
510181901,英语（英日方向）191班,前湖校区,外国语学院,英语（英日方向）,普通本科,,2019,51018,23,23,,,是,英语,,学科门类：文学
510211901,俄语191班,前湖校区,外国语学院,俄语,,,2019,51021,15,14,,,是,俄语,,学科门类：文学
510311901,德语191班,前湖校区,外国语学院,德语,普通本科,,2019,51031,25,25,,,是,德语,,学科门类：文学
510411901,法语191班,前湖校区,外国语学院,法语,普通本科,,2019,51041,23,21,,,是,法语,,学科门类：文学
510511901,西班牙语191班,前湖校区,外国语学院,西班牙语,普通本科,,2019,51051,20,19,,,是,西班牙语,,学科门类：文学
510611901,日语191班,前湖校区,外国语学院,日语,普通本科,,2019,51061,23,23,,,是,日语,,学科门类：文学
510611902,日语192班,前湖校区,外国语学院,日语,普通本科,,2019,51061,23,23,,,是,日语,,学科门类：文学
510621901,日语（商务日语方向）191班,前湖校区,外国语学院,日语（商务日语方向）,普通本科,,2019,51062,30,,,,是,日语,,学科门类：文学
510631901,日语（语言文学方向）192班,前湖校区,外国语学院,日语（语言文学方向）,普通本科,,2019,51063,30,,,,是,日语,,学科门类：文学
510711901,翻译191班,前湖校区,外国语学院,翻译,普通本科,,2019,51071,26,26,,,是,翻译,,学科门类：文学
510711902,翻译192班,前湖校区,外国语学院,翻译,普通本科,,2019,51071,25,25,,,是,翻译,,学科门类：文学
510111801,英语181班,前湖校区,外国语学院,英语,普通本科,,2018,51011,27,27,,,是,英语,,学科门类：文学
510111802,英语182班,前湖校区,外国语学院,英语,普通本科,,2018,51011,29,29,,,是,英语,,学科门类：文学
510181801,英语（英日方向）181班,前湖校区,外国语学院,英语（英日方向）,普通本科,,2018,51018,25,24,,,是,英语,,学科门类：文学
510211801,俄语181班,前湖校区,外国语学院,俄语,,,2018,51021,14,14,,,是,俄语,,学科门类：文学
510311801,德语181班,前湖校区,外国语学院,德语,普通本科,,2018,51031,25,25,,,是,德语,,学科门类：文学
510411801,法语181班,前湖校区,外国语学院,法语,普通本科,,2018,51041,27,26,,,是,法语,,学科门类：文学
510511801,西班牙语181班,前湖校区,外国语学院,西班牙语,普通本科,,2018,51051,20,20,,,是,西班牙语,,学科门类：文学
510611801,日语181班,前湖校区,外国语学院,日语,普通本科,,2018,51061,0,,,,是,日语,,学科门类：文学
510611802,日语182班,前湖校区,外国语学院,日语,普通本科,,2018,51061,0,,,,是,日语,,学科门类：文学
510621801,日语（商务日语方向）181班,前湖校区,外国语学院,日语（商务日语方向）,普通本科,,2018,51062,28,28,,,是,日语,,学科门类：文学
510631801,日语（语言文学方向）182班,前湖校区,外国语学院,日语（语言文学方向）,普通本科,,2018,51063,20,20,,,是,日语,,学科门类：文学
510711801,翻译181班,前湖校区,外国语学院,翻译,普通本科,,2018,51071,23,23,,,是,翻译,,学科门类：文学
510711802,翻译182班,前湖校区,外国语学院,翻译,普通本科,,2018,51071,24,24,,,是,翻译,,学科门类：文学
510111701,英语171班,前湖校区,外国语学院,英语,普通本科,,2017,51011,32,32,,,是,英语,,学科门类：文学
510111702,英语172班,前湖校区,外国语学院,英语,普通本科,,2017,51011,32,32,,,是,英语,,学科门类：文学
510181701,英语（英日方向）173班,前湖校区,外国语学院,英语（英日方向）,普通本科,,2017,51018,26,26,,,是,英语,,学科门类：文学
510211701,俄语171班,前湖校区,外国语学院,俄语,,,2017,51021,16,17,,,是,俄语,,学科门类：文学
510311701,德语171班,前湖校区,外国语学院,德语,普通本科,,2017,51031,26,26,,,是,德语,,学科门类：文学
510411701,法语171班,前湖校区,外国语学院,法语,普通本科,,2017,51041,23,23,,,是,法语,,学科门类：文学
510511701,西班牙语171班,前湖校区,外国语学院,西班牙语,普通本科,,2017,51051,20,20,,,是,西班牙语,,学科门类：文学
510611701,日语171班,前湖校区,外国语学院,日语,普通本科,,2017,51061,0,,,,是,日语,,学科门类：文学
510611702,日语172班,前湖校区,外国语学院,日语,普通本科,,2017,51061,0,,,,是,日语,,学科门类：文学
510621701,日语（商务日语方向）171班,前湖校区,外国语学院,日语（商务日语方向）,普通本科,,2017,51062,25,25,,,是,日语,,学科门类：文学
510631701,日语（语言文学方向）172班,前湖校区,外国语学院,日语（语言文学方向）,普通本科,,2017,51063,15,15,,,是,日语,,学科门类：文学
510711701,翻译171班,前湖校区,外国语学院,翻译,普通本科,,2017,51071,31,31,,,是,翻译,,学科门类：文学
510711702,翻译172班,前湖校区,外国语学院,翻译,普通本科,,2017,51071,29,29,,,是,翻译,,学科门类：文学
520212001,工业设计201班,前湖校区,艺术与设计学院,工业设计,普通本科,,2020,52021,40,40,,,是,工业设计,,学科门类：工学
520412001,音乐学201班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,24,24,,,是,音乐学,,学科门类：艺术学
520412002,音乐学202班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,23,23,,,是,音乐学,,学科门类：艺术学
520412003,音乐学203班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,23,22,,,是,音乐学,,学科门类：艺术学
520412004,音乐学204班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,34,35,,,是,音乐学,,学科门类：艺术学
520412005,音乐学205班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,34,34,,,是,音乐学,,学科门类：艺术学
520412006,音乐学206班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,33,32,,,是,音乐学,,学科门类：艺术学
520412007,音乐学（音乐教育）201班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,39,,,,是,音乐学,,学科门类：艺术学
520412008,音乐学（音乐教育）202班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,39,,,,是,音乐学,,学科门类：艺术学
520412009,音乐学（音乐表演）203班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,39,,,,是,音乐学,,学科门类：艺术学
520412010,音乐学（艺术指导）204班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,30,,,,是,音乐学,,学科门类：艺术学
520412011,音乐学（指挥与音乐创编）205班,前湖校区,艺术与设计学院,音乐学,普通本科,,2020,52041,30,,,,是,音乐学,,学科门类：艺术学
520612001,舞蹈学201班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2020,52061,23,23,,,是,舞蹈学,,学科门类：艺术学
520612002,舞蹈学202班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2020,52061,28,28,,,是,舞蹈学,,学科门类：艺术学
520612003,舞蹈学203班,前湖校区,艺术与设计学院,舞蹈学,普通本科,,2020,52061,28,28,,,是,舞蹈学,,学科门类：艺术学
520712001,表演201班,前湖校区,艺术与设计学院,表演,普通本科,,2020,52071,31,31,,,是,表演,,学科门类：艺术学
520912001,绘画201班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,26,26,,,是,绘画,,学科门类：艺术学
520912002,绘画202班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,25,,,是,绘画,,学科门类：艺术学
520912003,绘画203班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,25,,,是,绘画,,学科门类：艺术学
520912004,绘画204班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,25,,,是,绘画,,学科门类：艺术学
520912005,绘画（油画方向）201班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,26,,,,是,绘画,,学科门类：艺术学
520912006,绘画（中国画方向）202班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,,,,是,绘画,,学科门类：艺术学
520912007,绘画（动画艺术方向）203班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,,,,是,绘画,,学科门类：艺术学
520912008,绘画（动画艺术方向）204班,前湖校区,艺术与设计学院,绘画,普通本科,,2020,52091,25,,,,是,绘画,,学科门类：艺术学
521512001,设计学类201班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,27,27,,,是,,,学科门类：艺术学
521512002,设计学类202班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,26,,,是,,,学科门类：艺术学
521512003,设计学类203班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,26,,,是,,,学科门类：艺术学
521512004,设计学类204班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,25,,,是,,,学科门类：艺术学
521512005,设计学类205班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,27,27,,,是,,,学科门类：艺术学
521512006,设计学类206班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,26,,,是,,,学科门类：艺术学
521512007,设计学类207班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,26,,,是,,,学科门类：艺术学
521512008,设计学类208班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,24,23,,,是,,,学科门类：艺术学
521512009,环境设计（空间设计创意）201班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,27,,,,是,,,学科门类：艺术学
521512010,环境设计（空间设计工程）202班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
521512011,环境设计（室内纺织品设计）203班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
521512012,产品设计（信息产品设计）201班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
521512013,产品设计（智慧健康设计）202班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,23,,,,是,,,学科门类：艺术学
521512014,视觉传达设计（新媒体艺术设计）201班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
521512015,视觉传达设计（包装设计）202班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
521512016,视觉传达设计（品牌设计）203班,前湖校区,艺术与设计学院,设计学类,普通本科,,2020,52151,26,,,,是,,,学科门类：艺术学
520211901,工业设计191班,前湖校区,艺术与设计学院,工业设计,普通本科,,2019,52021,20,20,,,是,工业设计,,学科门类：工学
520411901,音乐学（器乐）191班,前湖校区,艺术与设计学院,音乐学,普通本科,,2019,52041,0,,,,是,音乐学,,学科门类：艺术学
